,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,days_extended,actual_days,position_id,style_id,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,hn,bf,dk,times_not_out,hs,bta,btsr,team1_id,team2_id,is_home,followon,current_age,rain_rule,country_id,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr,target_id
0,600498,12/12/23 15:00,3,0,173,3,2,0,1,0,1,6,16,10661,1,6,61,58,2021,208,47,10,3,2035,4,5,175,38.13,99.31,3,6,FALSE,0,29.20821918,0,3,12,12,271,27,4,1,0,338,1,1,79,24.63,80.17,30,30,1102,114,29,4,2,1082,1,4,175,42.38,101.84,6,6,168,27,3,0,0,191,0,0,42,28,87.95,1
1,600498,12/12/23 15:00,3,0,173,3,2,0,1,0,1,6,16,10661,16,6,61,58,2021,208,47,10,3,2035,4,5,175,38.13,99.31,3,6,FALSE,0,29.20821918,0,3,12,12,271,27,4,1,0,338,1,1,79,24.63,80.17,30,30,1102,114,29,4,2,1082,1,4,175,42.38,101.84,,,,,,,,,,,,,,1
2,600498,12/12/23 15:00,3,0,173,3,2,0,1,0,1,6,16,10661,29,6,61,58,2021,208,47,10,3,2035,4,5,175,38.13,99.31,3,6,FALSE,0,29.20821918,0,3,12,12,271,27,4,1,0,338,1,1,79,24.63,80.17,30,30,1102,114,29,4,2,1082,1,4,175,42.38,101.84,,,,,,,,,,,,,,1
3,535353,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,11226,2,6,0,,,,,,,,,,,,,3,6,FALSE,0,30.75616438,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
4,535353,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,11226,17,6,0,,,,,,,,,,,,,3,6,FALSE,0,30.75616438,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5,535353,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,11226,30,6,0,,,,,,,,,,,,,3,6,FALSE,0,30.75616438,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6,595267,12/12/23 15:00,3,0,173,3,2,0,1,0,1,3,16,9170,3,6,0,,,,,,,,,,,,,3,6,FALSE,0,25.12328767,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,595267,12/12/23 15:00,3,0,173,3,2,0,1,0,1,3,16,9170,18,6,0,,,,,,,,,,,,,3,6,FALSE,0,25.12328767,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8,595267,12/12/23 15:00,3,0,173,3,2,0,1,0,1,3,16,9170,31,6,0,,,,,,,,,,,,,3,6,FALSE,0,25.12328767,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
9,596010,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,8471,4,6,11,6,38,2,1,0,0,51,1,0,22,6.33,74.5,3,6,FALSE,0,23.20821918,0,3,,,,,,,,,,,,,,6,3,3,0,0,0,0,12,1,0,2,1,25,,,,,,,,,,,,,,1
10,596010,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,8471,33,6,11,6,38,2,1,0,0,51,1,0,22,6.33,74.5,3,6,FALSE,0,23.20821918,0,3,,,,,,,,,,,,,,6,3,3,0,0,0,0,12,1,0,2,1,25,,,,,,,,,,,,,,1
11,698315,12/12/23 15:00,3,0,173,3,2,0,1,0,1,0,16,9275,5,6,0,,,,,,,,,,,,,3,6,FALSE,0,25.4109589,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12,698315,12/12/23 15:00,3,0,173,3,2,0,1,0,1,0,16,9275,20,6,0,,,,,,,,,,,,,3,6,FALSE,0,25.4109589,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
13,698315,12/12/23 15:00,3,0,173,3,2,0,1,0,1,0,16,9275,34,6,0,,,,,,,,,,,,,3,6,FALSE,0,25.4109589,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
14,269280,12/12/23 15:00,3,0,173,3,2,0,1,0,1,6,16,12538,6,6,31,31,858,88,9,6,1,1067,1,2,102,29.58,80.41,3,6,FALSE,0,34.35068493,0,3,2,2,77,9,1,1,0,97,0,0,74,38.5,79.38,19,19,460,49,4,3,0,595,0,2,83,27.05,77.31,,,,,,,,,,,,,,1
15,269280,12/12/23 15:00,3,0,173,3,2,0,1,0,1,6,16,12538,21,6,31,31,858,88,9,6,1,1067,1,2,102,29.58,80.41,3,6,FALSE,0,34.35068493,0,3,2,2,77,9,1,1,0,97,0,0,74,38.5,79.38,19,19,460,49,4,3,0,595,0,2,83,27.05,77.31,,,,,,,,,,,,,,1
16,269280,12/12/23 15:00,3,0,173,3,2,0,1,0,1,6,16,12538,36,6,31,31,858,88,9,6,1,1067,1,2,102,29.58,80.41,3,6,FALSE,0,34.35068493,0,3,2,2,77,9,1,1,0,97,0,0,74,38.5,79.38,19,19,460,49,4,3,0,595,0,2,83,27.05,77.31,,,,,,,,,,,,,,1
17,696401,12/12/23 15:00,3,0,173,3,2,0,1,0,1,2,16,8625,7,6,20,17,408,31,20,1,0,342,0,5,75,34,119.29,3,6,FALSE,0,23.63013699,0,3,2,1,14,1,1,0,0,19,0,0,14,14,73.68,13,10,251,22,10,0,0,212,0,2,47,31.37,118.39,15,15,392,30,19,1,0,319,0,5,75,39.2,122.88,1
18,696401,12/12/23 15:00,3,0,173,3,2,0,1,0,1,2,16,8625,37,6,20,17,408,31,20,1,0,342,0,5,75,34,119.29,3,6,FALSE,0,23.63013699,0,3,2,1,14,1,1,0,0,19,0,0,14,14,73.68,13,10,251,22,10,0,0,212,0,2,47,31.37,118.39,,,,,,,,,,,,,,1
19,436757,12/12/23 15:00,3,0,173,3,2,0,1,0,1,9,16,11823,8,6,47,44,1623,141,57,6,4,1386,2,6,174,42.71,117.09,3,6,FALSE,0,32.39178082,0,3,7,7,248,23,7,1,0,254,0,2,74,49.6,97.63,26,24,999,91,36,4,3,865,2,4,174,49.95,115.49,,,,,,,,,,,,,,1
20,436757,12/12/23 15:00,3,0,173,3,2,0,1,0,1,9,16,11823,22,6,47,44,1623,141,57,6,4,1386,2,6,174,42.71,117.09,3,6,FALSE,0,32.39178082,0,3,7,7,248,23,7,1,0,254,0,2,74,49.6,97.63,26,24,999,91,36,4,3,865,2,4,174,49.95,115.49,,,,,,,,,,,,,,1
21,436757,12/12/23 15:00,3,0,173,3,2,0,1,0,1,9,16,11823,38,6,47,44,1623,141,57,6,4,1386,2,6,174,42.71,117.09,3,6,FALSE,0,32.39178082,0,3,7,7,248,23,7,1,0,254,0,2,74,49.6,97.63,26,24,999,91,36,4,3,865,2,4,174,49.95,115.49,,,,,,,,,,,,,,1
22,267724,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,12361,9,6,37,19,209,27,2,0,0,235,1,5,40,14.92,88.93,3,6,FALSE,0,33.86575342,0,3,5,2,11,1,0,0,0,18,0,0,6,5.5,61.11,16,8,98,14,1,0,0,96,1,1,28,14,102.08,10,10,99,14,1,0,0,115,0,5,40,19.8,86.08,1
23,267724,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,12361,23,6,37,19,209,27,2,0,0,235,1,5,40,14.92,88.93,3,6,FALSE,0,33.86575342,0,3,5,2,11,1,0,0,0,18,0,0,6,5.5,61.11,16,8,98,14,1,0,0,96,1,1,28,14,102.08,,,,,,,,,,,,,,1
24,267724,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,12361,39,6,37,19,209,27,2,0,0,235,1,5,40,14.92,88.93,3,6,FALSE,0,33.86575342,0,3,5,2,11,1,0,0,0,18,0,0,6,5.5,61.11,16,8,98,14,1,0,0,96,1,1,28,14,102.08,,,,,,,,,,,,,,1
25,321777,12/12/23 15:00,3,0,173,3,2,0,1,0,1,5,6,12603,10,6,166,143,4257,317,128,23,5,4098,9,43,139,42.57,103.87,3,6,FALSE,0,34.52876712,0,3,25,24,490,41,11,2,0,509,4,6,75,27.22,96.26,73,62,2114,165,64,15,3,1953,3,21,130,51.56,108.24,,,,,,,,,,,,,,1
26,321777,12/12/23 15:00,3,0,173,3,2,0,1,0,1,5,6,12603,24,6,166,143,4257,317,128,23,5,4098,9,43,139,42.57,103.87,3,6,FALSE,0,34.52876712,0,3,25,24,490,41,11,2,0,509,4,6,75,27.22,96.26,73,62,2114,165,64,15,3,1953,3,21,130,51.56,108.24,,,,,,,,,,,,,,1
27,321777,12/12/23 15:00,3,0,173,3,2,0,1,0,1,5,6,12603,40,6,166,143,4257,317,128,23,5,4098,9,43,139,42.57,103.87,3,6,FALSE,0,34.52876712,0,3,25,24,490,41,11,2,0,509,4,6,75,27.22,96.26,73,62,2114,165,64,15,3,1953,3,21,130,51.56,108.24,,,,,,,,,,,,,,1
28,542023,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,10119,11,6,54,21,91,5,5,0,0,182,3,14,19,13,50,3,6,FALSE,0,27.72328767,0,3,9,5,10,2,0,0,0,15,0,4,6,10,66.66,31,13,53,4,3,0,0,98,2,9,15,13.25,54.08,11,11,37,3,2,0,0,77,1,9,15,18.5,48.05,1
29,540316,12/12/23 15:00,3,0,173,3,2,0,1,0,1,2,6,10145,12,6,76,49,781,69,31,2,0,887,4,17,69,24.4,88.04,3,6,FALSE,0,27.79452055,0,3,11,9,134,7,7,0,0,179,1,2,34,19.14,74.86,46,26,499,36,26,2,0,533,3,8,69,27.72,93.62,,,,,,,,,,,,,,1
30,540316,12/12/23 15:00,3,0,173,3,2,0,1,0,1,2,6,10145,25,6,76,49,781,69,31,2,0,887,4,17,69,24.4,88.04,3,6,FALSE,0,27.79452055,0,3,11,9,134,7,7,0,0,179,1,2,34,19.14,74.86,46,26,499,36,26,2,0,533,3,8,69,27.72,93.62,,,,,,,,,,,,,,1
31,540316,12/12/23 15:00,3,0,173,3,2,0,1,0,1,2,6,10145,41,6,76,49,781,69,31,2,0,887,4,17,69,24.4,88.04,3,6,FALSE,0,27.79452055,0,3,11,9,134,7,7,0,0,179,1,2,34,19.14,74.86,46,26,499,36,26,2,0,533,3,8,69,27.72,93.62,,,,,,,,,,,,,,1
32,379145,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,12350,13,6,48,11,22,1,0,0,0,50,3,7,9,5.5,44,3,6,FALSE,0,33.83561644,0,3,6,2,0,0,0,0,0,2,1,1,0,0,0,28,6,4,0,0,0,0,20,3,2,3,1,20,,,,,,,,,,,,,,1
33,379145,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,12350,26,6,48,11,22,1,0,0,0,50,3,7,9,5.5,44,3,6,FALSE,0,33.83561644,0,3,6,2,0,0,0,0,0,2,1,1,0,0,0,28,6,4,0,0,0,0,20,3,2,3,1,20,,,,,,,,,,,,,,1
34,379145,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,16,12350,42,6,48,11,22,1,0,0,0,50,3,7,9,5.5,44,3,6,FALSE,0,33.83561644,0,3,6,2,0,0,0,0,0,2,1,1,0,0,0,28,6,4,0,0,0,0,20,3,2,3,1,20,,,,,,,,,,,,,,1
35,595978,12/12/23 15:00,3,0,173,3,2,0,1,0,1,9,16,8520,14,6,1,1,6,0,0,0,0,10,0,0,6,6,60,3,6,FALSE,0,23.34246575,0,3,,,,,,,,,,,,,,1,1,6,0,0,0,0,10,0,0,6,6,60,,,,,,,,,,,,,,1
36,595978,12/12/23 15:00,3,0,173,3,2,0,1,0,1,9,16,8520,27,6,1,1,6,0,0,0,0,10,0,0,6,6,60,3,6,FALSE,0,23.34246575,0,3,,,,,,,,,,,,,,1,1,6,0,0,0,0,10,0,0,6,6,60,,,,,,,,,,,,,,1
37,595978,12/12/23 15:00,3,0,173,3,2,0,1,0,1,9,16,8520,43,6,1,1,6,0,0,0,0,10,0,0,6,6,60,3,6,FALSE,0,23.34246575,0,3,,,,,,,,,,,,,,1,1,6,0,0,0,0,10,0,0,6,6,60,,,,,,,,,,,,,,1
38,379887,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,6,11029,15,6,2,,,,,,,,,,,,,3,6,FALSE,0,30.21643836,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
39,379887,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,6,11029,28,6,2,,,,,,,,,,,,,3,6,FALSE,0,30.21643836,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
40,379887,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,6,11029,44,6,2,,,,,,,,,,,,,3,6,FALSE,0,30.21643836,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
41,971349,12/12/23 15:00,3,0,173,3,2,0,1,0,1,2,6,10350,19,6,0,,,,,,,,,,,,,3,6,FALSE,0,28.35616438,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
42,971349,12/12/23 15:00,3,0,173,3,2,0,1,0,1,2,6,10350,32,6,0,,,,,,,,,,,,,3,6,FALSE,0,28.35616438,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
43,379927,12/12/23 15:00,3,0,173,3,2,0,1,0,1,1,6,12240,35,6,8,3,6,0,0,0,0,19,0,1,3,3,31.57,3,6,FALSE,0,33.53424658,0,3,,,,,,,,,,,,,,6,3,6,0,0,0,0,19,0,1,3,3,31.57,,,,,,,,,,,,,,1
44,234675,12/12/23 15:00,6,0,173,3,2,0,1,0,1,0,6,12789,2,3,192,129,2683,195,52,13,0,3179,6,46,87,32.32,84.39,3,6,FALSE,0,35.03835616,0,3,9,6,162,17,3,0,0,152,0,1,47,32.4,106.57,3,2,55,7,1,0,0,64,0,0,29,27.5,85.93,,,,,,,,,,,,,,1
45,1125976,12/12/23 15:00,6,0,173,3,2,0,1,0,1,1,6,9076,3,3,3,1,9,0,1,0,0,9,0,0,9,9,100,3,6,FALSE,0,24.86575342,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
46,447261,12/12/23 15:00,6,0,173,3,2,0,1,0,1,1,16,11449,4,3,13,9,203,17,8,2,0,207,1,3,69,33.83,98.06,3,6,FALSE,0,31.36712329,0,3,1,1,54,5,2,1,0,34,0,0,54,54,158.82,1,1,54,5,2,1,0,34,0,0,54,54,158.82,,,,,,,,,,,,,,1
47,1060380,12/12/23 15:00,6,0,173,3,2,0,1,0,1,3,16,9811,5,3,4,4,106,14,0,1,0,145,0,0,71,26.5,73.1,3,6,FALSE,0,26.87945205,0,3,1,1,19,1,0,0,0,42,0,0,19,19,45.23,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48,720471,12/12/23 15:00,6,0,173,3,2,0,1,0,1,9,6,9278,6,3,27,24,933,95,33,7,1,913,1,2,210,42.4,102.19,3,6,FALSE,0,25.41917808,0,3,3,3,123,9,7,1,0,139,0,0,93,41,88.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1
49,1151278,12/12/23 15:00,6,0,173,3,2,0,1,0,1,6,6,8019,8,3,0,,,,,,,,,,,,,3,6,FALSE,0,21.96986301,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
50,559235,12/12/23 15:00,6,0,173,3,2,0,1,0,1,1,6,10590,9,3,96,35,179,14,0,0,0,315,3,18,19,10.52,56.82,3,6,FALSE,0,29.01369863,0,3,10,3,2,0,0,0,0,5,1,2,2,2,40,6,2,2,0,0,0,0,4,0,2,2,,50,26,26,116,7,0,0,0,228,1,14,19,9.66,50.87,1
51,940973,12/12/23 15:00,6,0,173,3,2,0,1,0,1,1,16,10866,10,3,36,13,37,2,0,0,0,92,1,7,9,6.16,40.21,3,6,FALSE,0,29.76986301,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,17,2,0,0,0,49,0,2,9,4.25,34.69,1
52,926851,12/12/23 15:00,6,0,173,3,2,0,1,0,1,1,16,11018,11,3,3,1,6,1,0,0,0,7,0,0,6,6,85.71,3,6,FALSE,0,30.18630137,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,0,0,0,7,0,0,6,6,85.71,1
53,1175441,12/12/23 15:00,6,0,173,3,2,0,1,0,1,1,16,8498,12,3,1,1,4,1,0,0,0,2,0,1,4,,200,3,6,FALSE,0,23.28219178,0,3,1,1,4,1,0,0,0,2,0,1,4,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1
54,721867,12/12/23 15:00,6,0,173,3,2,0,1,0,1,9,16,11008,13,3,0,,,,,,,,,,,,,3,6,FALSE,0,30.15890411,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
55,1070173,12/12/23 15:00,6,0,173,3,2,0,1,0,1,6,16,8861,14,3,39,39,2021,228,42,10,6,1974,1,6,208,61.24,102.38,3,6,FALSE,0,24.27671233,0,3,3,3,80,13,0,0,0,90,0,0,49,26.66,88.88,,,,,,,,,,,,,,,,,,,,,,,,,,,1
56,723105,12/12/23 15:00,6,0,173,3,2,0,1,0,1,5,6,9557,15,3,0,,,,,,,,,,,,,3,6,FALSE,0,26.18356164,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
57,1170265,12/12/23 15:00,6,0,173,3,2,0,1,0,1,4,6,7704,16,3,1,1,5,1,0,0,0,9,0,0,5,5,55.55,3,6,FALSE,0,21.10684932,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
58,719715,12/12/23 15:00,6,0,173,3,2,0,1,0,1,2,6,8834,17,3,18,10,251,18,7,1,0,302,0,1,51,27.88,83.11,3,6,FALSE,0,24.20273973,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1